,title,abstract,paragraph,pub_date,year,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
1043,West Virginia: Governor Weighs Abortion Bill,"Gov. Earl Ray Tomblin said he was concerned about the constitutionality of a bill banning abortions after 20 weeks of pregnancy, which the State Legislature passed over the weekend.","Gov. Earl Ray Tomblin said he was concerned about the constitutionality of a bill banning abortions after 20 weeks of pregnancy, which the State Legislature passed over the weekend. Twelve states have passed similar bans, according to the Guttmacher Institute. But West Virginia will be the first with a Democratic governor and Democratic-controlled legislature to embrace the 20-week limit if the governor signs the bill. Supporters contend a fetus that age can feel pain, although the American Congress of Obstetricians and Gynecologists says there is no scientific evidence for that view. The Supreme Court in January refused to hear an appeal of a lower court’s decision to strike down an Arizona law banning most abortions after 20 weeks. In Roe v. Wade in 1973, the high court said women have a right to an abortion until the point of fetal viability, generally seen as 24 weeks. “The abortion bill obviously is one that causes me some concern because even the legislative attorneys and others said they feel this bill is unconstitutional,” Governor Tomblin said in a statement. ",2014-03-10T23:57:00+0000,2014,0.1351527570533189,0.13418201673843902,0.12110498049168654,0.1342823934272544,0.10459487127000083,-0.16906867786572474,-0.17375716002674305,-0.11318690968198346,-0.1138813217492405,-0.1102678808694516,4.0,0.0001753409649472655,0.0010477375789666203
1044,"Abortion Changes, But How Much?",Cynthia Gorney Op-Ed article on FDA's approval of abortion pill RU-486 and implication for American women and their doctors (M),"The RU-486 announcement yesterday arrived with a lot of emphatic declarations attached: ''historic moment,'' ''milestone,'' ''most significant technological advance in women's reproductive health care since the birth control pill.'' That last characterization was from Gloria Feldt, president of Planned Parenthood, responding to the news that the Food and Drug Administration had finally approved the marketing of what's come to be known as the abortion pill.",2000-09-29T05:00:00+0000,2000,0.08673175527425737,0.0856807999241806,0.0771933162656159,0.0885943039196869,0.07683896786604928,-0.09167902856653375,-0.10453023694726728,-0.03278015356969233,-0.04451602911763289,-0.06760132702102575,3.6666666666666665,3.1021127128547984e-05,0.0009217507565305562
1045,Abortion Panel Chief,Rockefeller names ex-Judge C W Froessel as chmn of com,,1968-01-24T05:00:00+0000,1968,0.0814240816946968,0.10295211800025192,0.08419329409025642,0.07956086776552783,0.07850583199359755,0.09126192148450891,0.17253967388139002,0.11078652083454862,0.08748791930565332,0.07761691433566434,7.0,0.00010173486463563509,0.0014492889921015272
1046,Suit Seeks to Block Arkansas Abortion Law,"Supporters of abortion rights called the law, banning most abortions at the 12th week of pregnancy, a “violation of over 40 years of settled United States Supreme Court precedent.”","Supporters of abortion rights on Tuesday filed a challenge to the new Arkansas law banning most abortions at the 12th week of pregnancy, calling it a “violation of over 40 years of settled United States Supreme Court precedent” and a threat to “the rights, liberty and well-being of Arkansas women and their families.”",2013-04-16T17:23:17+0000,2013,0.06265409433228974,0.05404866342540873,0.05105117450403113,0.06920691620464177,0.06598485882500651,-0.02953973914562502,0.1191914953102453,0.10570360886492965,0.1537005905205905,0.08864803131703132,6.0,6.034862609283024e-05,0.004854462657258496
1047,Access to Abortion Falling as States Pass Restrictions,A surge in anti-abortion measures in more than half the states has made it far more difficult in many regions to obtain the procedure.,"A three-year surge in anti-abortion measures in more than half the states has altered the landscape for abortion access, with supporters and opponents agreeing that the new restrictions are shutting some clinics, threatening others and making it far more difficult in many regions to obtain the procedure.",2014-01-03T18:24:29+0000,2014,0.1384615384615384,0.1204819277108433,0.1541850220264317,0.0310077519379844,0.048780487804878,-0.085875,0.00579,0.0005485714285714,-0.0974124999999999,-0.22209,1.0,0.0030520375222829995,0.008593772652193877
1048,Abortion Law in Arkansas Is Blocked by U.S. Judge,"A ban on abortion at the 12th week of pregnancy is likely to be declared unconstitutional, a federal district judge said.","A federal judge on Friday temporarily blocked enforcement of one of the country’s most stringent abortion laws, an Arkansas ban on the procedure at the 12th week of pregnancy, saying the law was likely to be declared unconstitutional.",2013-05-18T00:23:00+0000,2013,0.10890338082741895,0.11521913444982411,0.08906740142755844,0.0758565680404791,0.09093199944841392,0.10389884920509024,0.08393751429217185,0.06303763469742003,0.15082853736058952,0.08899341707283225,11.0,0.00025384391921429454,0.001081698234862338
1049,"Contempt for Abortion, and Tolerance","  Last week marked the 13th anniversary of Roe v. Wade, the Supreme Court decision that legalized abortion, and Washington was once more the scene of the ''March for Life'' rally. The crowd was only half what it was last year, but the enthusiasm was the same - and so was the host. ''We will continue to work together with Congress,'' President Ronald Reagan told the crowd, ''to overturn the tragedy of Roe v. Wade.''","Last week marked the 13th anniversary of Roe v. Wade, the Supreme Court decision that legalized abortion, and Washington was once more the scene of the ''March for Life'' rally. The crowd was only half what it was last year, but the enthusiasm was the same - and so was the host. ''We will continue to work together with Congress,'' President Ronald Reagan told the crowd, ''to overturn the tragedy of Roe v. Wade.''",1986-01-27T05:00:00+0000,1986,0.07818908748413375,0.11199637227503588,0.11730449123805378,0.10461587966776999,0.0840868210490475,-0.20316916666666662,-0.15995948686371095,-0.140640307219662,0.09924993815708102,-0.022299999999999973,4.0,0.0002976776746955379,0.015139347087828277
1050,"Contempt for Abortion, and Tolerance","  Last week marked the 13th anniversary of Roe v. Wade, the Supreme Court decision that legalized abortion, and Washington was once more the scene of the ''March for Life'' rally. The crowd was only half what it was last year, but the enthusiasm was the same - and so was the host. ''We will continue to work together with Congress,'' President Ronald Reagan told the crowd, ''to overturn the tragedy of Roe v. Wade.''","Last week marked the 13th anniversary of Roe v. Wade, the Supreme Court decision that legalized abortion, and Washington was once more the scene of the ''March for Life'' rally. The crowd was only half what it was last year, but the enthusiasm was the same - and so was the host. ''We will continue to work together with Congress,'' President Ronald Reagan told the crowd, ''to overturn the tragedy of Roe v. Wade.''",1986-01-27T05:00:00+0000,1986,0.09838596278654044,0.08257614736251148,0.1079664395751588,0.11714058312023408,0.06025988092965425,-0.1306439414838035,-0.1495743333333333,-0.0005655724225173576,0.0360764609075135,-0.03815721611721608,0.8333333333333334,0.0005039973767764883,0.006548912005090112
1051,The Battle Lines Over Abortion,To the Editor:, To the Editor: ,2001-04-06T05:00:00+0000,2001,0.07180638498188562,0.07071965858332296,0.09139997634467724,0.11723893451798113,0.07539457651105097,-0.1314071393557423,0.0858006854256854,0.09799834249541894,-0.057535829022342146,-0.051169797596457955,2.0,0.000387521489335586,0.009881935353416688
1052,Arizona Law on Abortions Struck Down as Restrictive,"The law made the procedure illegal if performed about 18 weeks after fertilization, earlier than the time recognized by Supreme Court precedents.","A federal appellate panel struck down Arizona’s abortion law on Tuesday, saying it was unconstitutional “under a long line of invariant Supreme Court precedents” that guarantee a woman’s right to end a pregnancy any time before a fetus is deemed viable outside her womb — generally at 24 weeks.",2013-05-22T00:57:26+0000,2013,0.2061538461538461,0.1217105263157894,0.1645962732919254,0.190031152647975,0.1054545454545454,-0.4754955223880594,-0.2490405405405405,-0.4966698113207546,-0.3213803278688523,-0.2949103448275862,1.0,0.001866351413417113,0.012444199685271575
1053,Irish Voters Speak Out on Landmark Abortion Referendum,The Times asked readers in Ireland to give their opinion about the country’s coming vote on lifting the constitutional ban on abortion.,Ireland plans to hold a landmark referendum on abortion at the end of May.,2018-04-28T08:45:04+0000,2018,0.07599461888899173,0.08801737579643318,0.0949539945682355,0.09341172076024853,0.07028539870945291,-0.11137271235661701,-0.04521819045486532,-0.0526527262032188,-0.006126302940756729,0.0580710014925804,0.875,0.00011886694465906698,0.003920514369858379
1054,Considering Abortion and Gay Scouts,"Editorial reports encouraging signs that majority of Supreme Court justices are prepared to defend women's health and reproductive freedom against proliferating bans on vaguely defined surgical procedure dubbed 'partial-birth abortion'; hopes Court will not pass up chance to support right of homosexuals to belong to Boy Scouts, in case involving New Jersey scoutmaster James Dale",There were encouraging signs yesterday that a majority of Supreme Court justices are prepared to defend women's health and reproductive freedom against the proliferating bans on a vaguely defined surgical procedure dubbed partial birth abortion. But it was hard to tell from comments by the justices how far the court will go to discourage further attempts by Congress and the states to ban particular abortion procedures or tinker with the still-sound architecture of Roe v. Wade.,2000-04-26T05:00:00+0000,2000,0.09038102116335373,0.10010037615222331,0.07594561125972905,0.09053043961681813,0.08704081735208875,-0.06302843700843702,0.0686352111081593,-0.0036683378972278357,0.055435650400511106,-0.0393581696336376,1.6666666666666667,7.53806458103031e-05,0.0033135237444761978
1055,Abortion Conference Set,"Conf on abortion, sponsored by J P Kennedy Jr Foundation and Harvard Divinity School, set for Sept 6-8, Washington, DC",,1967-08-10T05:00:00+0000,1967,0.15523092964786114,0.13415021169587207,0.10102500157746763,0.12056969518269822,0.09698914130918063,-0.24595412492237045,-0.14690956272235908,-0.14739872458559955,-0.23875311533235025,-0.14951809673413105,1.2,0.0005796583627263831,0.002681502059252666
1056,Abortion Protests Continue Peacefully,"Over 80 abortion protesters take their message to high schools and public thoroughfares in Buffalo suburbs on second day of highly publicized week of demonstrations; there are no reports of violence between abortion-rights supporters and participants in Operation Save America, series of events organized by Operation Rescue; photo (M)","Braving numbing rain and whistling winds, more than 80 abortion protesters fanned across the suburbs of Buffalo this morning in the second day of a highly publicized week of demonstrations, delivering their message at high schools, public thoroughfares and at the area's biggest bookstore, which they said was promoting child pornography.",1999-04-20T05:00:00+0000,1999,0.12045925313563467,0.10396591166389488,0.11384222775047204,0.0811295386087027,0.08793299876450066,-0.3501652688527688,-0.3128377463942309,-0.29621223421428905,-0.28484025132275126,-0.3257853178539933,4.0,0.0002792195051729746,0.0006537154270958107
1057,How Did I Get an Abortion in Texas? I Didn’t.,The Supreme Court will soon decide whether other women will have to go through what I did.,"Austin, Tex. — ANY day now, the Supreme Court is going to decide whether women everywhere have full access to the right to an abortion, or just those who live in the right ZIP code — and whether any other woman in Texas, where I live, will have to go through what I did last fall.",2016-06-15T07:21:21+0000,2016,0.08418609687170574,0.059944267483156635,0.1072211059019418,0.06682692442667043,0.0840250381496096,0.009913261590559976,0.00391407407407407,0.01224394847958946,0.09615388368983958,0.1813640745607934,1.1428571428571428,0.0003373760623119214,0.005992179568986674
1058,Slight Increase In Abortions Is Reported,"After years of substantial declines, the number of abortions performed in the United States increased slightly in 1996, according to the Centers for Disease Control and Prevention.     The centers received reports of 1,221,585 abortions in 1996, a 0.9 percent increase from the 1,210,883 reported in 1995 -- but still 15 percent below the 1,429,577 peak in 1990.   ","After years of substantial declines, the number of abortions performed in the United States increased slightly in 1996, according to the Centers for Disease Control and Prevention.",1998-12-04T05:00:00+0000,1998,0.1515151515151515,0.081081081081081,0.15,0.0789473684210526,0.1111111111111111,-0.2511,0.1949999999999999,-0.0817666666666666,-0.5194333333333333,-0.240975,0.25,0.0012556662440799929,0.06856558526388885
1059,Missouri Enacts 72-Hour Wait for Abortion,"The Republican-controlled legislature enacted one of the most stringent waiting periods for women seeking abortions, overriding a veto by the state’s Democratic governor, Jay Nixon.","KANSAS CITY, Mo. — The Republican-controlled Missouri legislature has enacted one of the most stringent waiting periods for women seeking abortions, overriding a veto by the state’s Democratic governor, Jay Nixon.",2014-09-12T00:17:26+0000,2014,0.10045773294217455,0.11323567117978933,0.12594454752737497,0.14093914516267633,0.10814567486270028,-0.02997775050047173,-0.062337218398012484,-0.07727756568199146,-0.029162344784067463,0.027365887621150803,1.1428571428571428,0.0002541329100792124,0.001620228335209876
1060,Parties Seize on Abortion Issues in Midterm Race,"Abortion is becoming an unexpectedly animating issue in the 2014 midterm races, with Republicans using it to stoke enthusiasm among core supporters and Democrats looking to rally female voters.","WASHINGTON — When the Republican National Committee gathers for its winter meeting here on Wednesday, the action will start a few hours late to accommodate anyone who wants to stop first at the March for Life, the annual anti-abortion demonstration on the National Mall. And if they need a lift to the meeting afterward, they can hop on a free shuttle, courtesy of the Republican Party.",2014-01-21T03:59:28+0000,2014,0.13956116728186607,0.1429113090020553,0.10699446592144997,0.12841376796900236,0.1062795706426811,-0.13348151770487066,-0.1364906086117413,-0.12672037185037183,-0.125372624234252,-0.21551804590404222,2.6666666666666665,0.00030475227540968316,0.0014663978585312864
1061,Ultrasound Abortion Bill Nears Vote in Virginia,The controversial bill requiring a woman to get an ultrasound before having an abortion is poised to pass the legislature this week.,"RICHMOND, Va. — A bill requiring a woman to get an ultrasound before having an abortion is poised to pass Virginia’s legislature this week, placing it on track to be signed into law by Gov. Bob McDonnell.",2012-02-21T01:34:18+0000,2012,0.07939277448239193,0.10771998208751578,0.10034266310699204,0.09545051196436656,0.08119278043176499,0.08262907953948702,-0.08440132915464163,0.026288420711481703,0.0488481407358443,0.1379391530809562,4.5,0.00015025053482029175,0.006781437540324635
1062,Again the Abortion Issue,Travia's legis plans for current session discussed,,1968-01-14T05:00:00+0000,1968,0.06483139492780819,0.08762656254899426,0.060143251593967904,0.06344291079035187,0.04975878916308527,-0.04347341225301282,-0.027689422843649624,-0.011964021490035864,-0.0055821956036886805,-0.11497985796575595,1.2,0.00019254196688381808,0.0019383684355031676
1063,Abortion Bill Is Vetoed By Whitman,"New Jersey Gov Christine Todd Whitman vetoes bill that would ban type of late-term abortion, saying she would sign proposal only if it included an exception allowing procedure to protect a woman's health (S)","Gov. Christine Todd Whitman vetoed a bill tonight that would ban a type of late-term abortion, saying she would sign the proposal only if it included an exception allowing the procedure to protect a woman's health.",1997-06-24T05:00:00+0000,1997,0.15350671037369132,0.132554770547858,0.10556524867230556,0.10514225394126926,0.12254847817270557,-0.09332344757545559,-0.1924228391672414,-0.09189019431224399,-0.01595384704606479,0.0034714424474146625,1.75,0.0004103246107609912,0.006001912467701955
1064,Claims on Abortion and Afghanistan Get a Closer Look,The vice-presidential debate on Thursday provoked heated discussion into the next day. Here are a look at two disputed claims.,The vice-presidential debate on Thursday provoked heated discussion into the next day. Here are a look at two disputed claims.,2012-10-13T02:12:08+0000,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,"On Republican turf, a Minnesota Democrat is highlighting his stance on abortion rights.","The Democrat Jeff Ettinger, running in a special election for a House seat in southern Minnesota, is in favor of passing legislation that would codify Roe v. Wade into federal law.","A week after voters in deep-red Kansas lined up behind abortion rights, a Minnesota Democrat is hoping his special election on Tuesday offers evidence that his party can use the issue to its advantage — even in Republican areas.",2022-08-09T20:32:34+0000,2022,0.07772377523299107,0.10835335596000421,0.10516177879693155,0.10269984085804833,0.07511097673877212,0.04456113923169079,0.02615885971419211,0.05864862593102348,0.06198424765602076,0.0800721391104551,13.0,0.0002569553632697778,0.0004072323562137466
1066,"With Limits, Judge Allows Abortion Law in Mississippi","The law puts new restrictions on Mississippi’s sole abortion clinic, but the ruling protects the clinic from criminal or civil penalties while it tries to come into compliance.",A federal judge in Mississippi partly lifted a barrier on a law on Friday that would put new restrictions on the state’s sole abortion clinic. But he blocked parts of the law that could expose the clinic to criminal or civil penalties while it tried to come into compliance with the new restrictions. ,2012-07-14T01:10:21+0000,2012,0.11719039375651967,0.12421005186990032,0.11094222052218868,0.11339338116622683,0.10025385925345348,-0.06812743300017902,-0.06525946397483869,-0.048391650048696694,-0.05788056568466284,-0.03937921653259529,2.2,7.74704972024408e-05,0.0001425753253728988
1067,FEMINISTS RALLY ON ABORTION,"  Feminists rallied today in cities around the country to protest the Roman Catholic Church's stand against abortion and birth control, squaring off against abortion foes in Boston and chastizing the Pope in Washington.   The National Organization for Women also set rallies in Los Angeles; San Francisco; San Jose, Calif.; Rock Island, Ill.; St. Paul, Minn.; Biloxi, Miss.; St. Louis; New York; Youngstown, Ohio; Portland, Ore. and Milwaukee.","Feminists rallied today in cities around the country to protest the Roman Catholic Church's stand against abortion and birth control, squaring off against abortion foes in Boston and chastizing the Pope in Washington.",1985-06-09T05:00:00+0000,1985,0.10908935239817864,0.0891793417707958,0.13896290223329247,0.13704509423117578,0.12438903492591763,-0.09285620679012346,-0.12609988282072332,-0.056704921468948094,-0.05516696299679852,-0.1256613474025974,2.6666666666666665,0.0004344974182889872,0.0012241429045174758
1068,Abortion Error,The complex and sensitive issue of legal abortion in this country&#8212;already the subject of bitter controversy &#8212;has been made more agonizing than ever by the almost unbelievable decision of the Boston jury in the Edelin case.,The complex and sensitive issue of legal abortion in this country—already the subject of bitter controversy —has been made more agonizing than ever by the almost unbelievable decision of the Boston jury in the Edelin case.,1975-02-19T05:00:00+0000,1975,0.11152054171374079,0.10843466860059739,0.10649932422357028,0.09678328544363801,0.0845760019265645,-0.12628750839422123,-0.09843681684965472,-0.01847162670401874,-0.014063538621098706,0.0659365314462367,2.625,0.00012053588442178763,0.005801014260303919
1069,Oklahoma: Abortion Law Delayed for 45 Days,A state judge delayed the putting into effect of a law requiring women to undergo an ultrasound and hear a detailed description of the fetus before having an abortion. ,"A state judge on Monday delayed for 45 days the putting into effect of a law requiring women to undergo an ultrasound and hear a detailed description of the fetus before having an abortion. The state attorney general agreed to the delay to give the state more time to prepare a defense of the law, which two abortion providers have challenged as violating the State Constitution’s clauses that protect privacy, equal protection and freedom of speech. The Legislature enacted the law last week over the veto of Gov. Brad Henry, a Democrat. ",2010-05-04T02:04:00+0000,2010,0.077049010003859,0.06772347295082413,0.09049691402632576,0.08126751469142768,0.04863342860167247,0.11498650793650789,-0.017638888888888902,-0.049184343434343435,-0.01906441458255566,-0.15168151709401712,1.0,0.00025311350446940973,0.009079390016386562
1070,Violence Against Abortion Doctors,Editorial on murder of Dr Barnett Slepian scores terrorism by anti-choice fanatics that threatens right to abortion; calls for crackdown by law-enforcement authorities and protection for abortion providers (M),"The murder of Dr. Barnett Slepian is the latest depraved assault on the small number of courageous physicians who still risk their safety to perform legal abortions in this country. Dr. Slepian was one of only three doctors who performed abortions in the Buffalo area, and harassment and threats against him by anti-abortion groups had become routine over the past decade. He persevered through courage and a belief in the right of his patients to choose whether to bear a child.",1998-10-26T05:00:00+0000,1998,0.11329079981375659,0.10553026187915371,0.10857412978728721,0.10542551064801016,0.10252557268501328,-0.20457074936132813,-0.11908670673076918,-0.1597306001833311,-0.1467831582633053,-0.17360241770291113,2.0,1.6671928073807007e-05,0.0010043461134559774
1071,New Law in Kansas Seen as a Threat to Abortions,A new license rule approved after Republicans took control of state government this year is raising uncertainty about the future of all abortion providers in Kansas.,"OVERLAND PARK, Kan. — One in a series of abortion limits approved in Kansas since Republicans took full control of the state government this year — a new license law — is raising uncertainty about the future of all abortion providers in the state. ",2011-06-25T00:46:32+0000,2011,0.0610668229276532,0.07282021295874903,0.09311068066037384,0.11735196726667066,0.06679506565479128,-0.17772051583710408,0.011347901133349405,-0.01717557650742732,0.02852102005012528,0.09764197619047617,5.0,0.0005316507862496514,0.010424287254154993
1072,"On Trial’s Sidelines, Abortion Foes Are Divided",The trial of a man accused of killing an abortion provider has become a rallying point for some abortion opponents.,"When the trial of the man accused of murdering a doctor who performed late-term abortions begins on Monday in Wichita, Kan., Troy Newman, the leader of Operation Rescue, an anti-abortion group with headquarters a few miles from the courthouse, says he will most likely be at his desk, as usual, and certainly nowhere near the courtroom.",2010-01-11T02:45:00+0000,2010,0.1069979244464813,0.11716727144431932,0.11094006684661972,0.11203204006092496,0.11555181877824067,-0.0698663956668843,-0.02697626867431883,0.031017517653094732,0.03269359402289153,0.01972594738191898,1.8,1.6003770135064237e-05,0.0019982901890190693
1073,Abortion Protesters Held,"   Sixty demonstrators against abortion were arrested today after they entered the Women's Medical Center in this town 15 miles northwest of Philadelphia, the police said. There were no reports of injuries. The police said they would interview the protesters to determine if charges would be filed.       ","Sixty demonstrators against abortion were arrested today after they entered the Women's Medical Center in this town 15 miles northwest of Philadelphia, the police said. There were no reports of injuries. The police said they would interview the protesters to determine if charges would be filed.",1985-02-24T05:00:00+0000,1985,0.10034300758652492,0.10703579741046917,0.11405122944961602,0.09651193627816389,0.09684517018465698,-0.1231655378099477,-0.017979488958158183,-0.021689017758906498,-0.043779817290552595,-0.08433755027954501,2.5,5.636119522190696e-05,0.002015593791861209
1074,Wichita Doctor Takes Up Fight for Abortions,"In a city where the last abortion provider was fatally shot two years ago, a potential replacement has emerged but faces her own challenges.","WICHITA, Kan. — Not long ago, Dr. Mila Means, the physician trying to open an abortion clinic in this city, received a letter advising her to check under her car each morning — “because maybe today is the day someone places an explosive under it,” the note said. ",2011-07-09T23:18:45+0000,2011,0.1499230750160086,0.13230188656568642,0.1409998154543198,0.11384387483787638,0.11662608091754877,-0.006194111864593472,-0.08888702785724195,-0.09026770975558758,-0.06395430055782995,-0.03815052983879882,6.0,0.00024009385542050386,0.0012768055099499414
1075,Texas Supreme Court Lifts Freeze on Abortion Ban,"The decision, overturning a lower court ruling that had temporarily blocked the ban, allowed a 1925 law to take effect.","The Texas Supreme Court allowed a 1925 law banning abortion to take effect late on Friday night, overturning a lower court ruling that had temporarily blocked it.",2022-07-02T14:05:41+0000,2022,0.10169439879117292,0.11916136017854667,0.14144103915746187,0.1095079536421833,0.0902205657426165,-0.03000629254609516,-0.05887633928571426,-0.0025736571133470262,-0.0016559197012137993,-0.11317280701754387,0.6666666666666666,0.00037599973799244625,0.002168387352945076
1076,House Panel Advances Bill to Restrict Abortions,The Judiciary Committee approved a Republican-sponsored bill that would outlaw nearly all abortions after the 22nd week of pregnancy.,WASHINGTON — Legislation that would outlaw nearly all abortions after the 22nd week of pregnancy was put on a fast track to the House floor on Wednesday after being approved in committee on a party-line vote.,2013-06-12T19:23:31+0000,2013,0.1047447635187506,0.10011501975470533,0.09102782019119197,0.12296086434017575,0.06753567346560485,-0.19078710822474484,-0.16478677556315846,-0.07797238371501984,-0.10554643067750959,-0.06464178485895114,13.0,0.0004117703719263698,0.0030134097159530983
1077,A Prisoner Is the Focus of an Abortion Debate,"Karen Ptaschnik, who is serving jail sentence on drug charges, has become unlikely lightning rod for abortion debate in staunchly Catholic Luzerne County, Pa; Ptaschnik's request for abortion was denied by prison authorities, even when she volunteered to pay for it herself; with help of abortion-rights lawyers, matter went to Federal judge, who said county must pay for her abortion; Ptaschnik opted not to have abortion, because legal victory did not come until she was already in fifth month of pregnancy; she claims she and her children are suffering harassment and verbal abuse because of matter; photos (M)","Five months pregnant, her belly just beginning to show through the orange prison jumpsuit, Karen Ptaschnik has become an unlikely lightning rod for the abortion debate here.",1999-01-10T05:00:00+0000,1999,0.08250933813800569,0.07662471222858191,0.09014816677063864,0.08725173112750985,0.07548213822197972,-0.09822514776767213,-0.13386600255427838,-0.11367508563899867,-0.026468238963421674,-0.07589215037593988,2.5,4.1199011683793394e-05,0.0016967507726942048
1078,Girl Is Focus Of the Debate On Abortion,"14-year-old ward of the state is focus of highly charged public debate in Arizona because local judge has granted her request for a late-term abortion; case is being watched closely by both sides of abortion issue because of girl's age and controversy over late-term abortions; Arizona officials confirm that Judge William Sargeant of Maricopa County Superior Court had ordered state welfare workers to send girl, who is 24 weeks pregnant, out of state to have abortion; state law allows late-term abortions, but doctors in Arizona generally do not perform them past 20 weeks; girl's request was granted after court was told that pregnancy was result of rape (M)","She has been in state care since she was 5 years old, and is described by the authorities as a frequent runaway from foster and group homes. Her mother died in January. Her father is absent.",1999-08-29T05:00:00+0000,1999,0.1308643288563907,0.11250701512853394,0.11664396872129255,0.10125027220142567,0.09255484498175708,-0.22370599171177938,-0.2257126977895841,-0.12140962171632079,-0.055256203006066436,-0.20614729984493144,1.0,0.00021592992427588414,0.005689721912724184
1079,"Across Country, Lawmakers Push Abortion Curbs","Conservative lawmakers in dozens of states, energized by midterm electoral gains, are working aggressively to limit abortions."," Newly energized by their success in November’s midterm elections, conservative legislators in dozens of states are mounting aggressive campaigns to limit abortions. ",2011-01-22T01:48:03+0000,2011,0.10028062769380996,0.10426462900241999,0.10141317583555433,0.08227861931012813,0.07845476775415117,0.01818089598985955,-0.041194046740013895,-0.009705536177423209,-0.0010396429433861978,-0.06589247373484214,1.6,0.00014415506702292568,0.0011196335796984566
1080,"In State Races, Tough Questions About Abortion","Limits on abortion have long been an issue in state races, but a South Dakota law has focused attention on candidates' positions on outlawing abortion altogether.","IOWA CITY, June 2 — Even in a room of sixth graders sitting cross-legged on the floor, usually the safest of venues for political candidates, the question emerged from one sweet face: What is your position on abortion?",2006-06-05T04:00:00+0000,2006,0.13077948142967452,0.14131636727696462,0.11943632243560838,0.11515707364285482,0.10003164820820794,0.0011646497055906035,-0.017360430122074656,0.0773286411413022,-0.009587376974489558,0.06862958216193417,2.4,0.00024601434865793387,0.0020489969338224425
1081,Abortion Providers Attempt To Handle Growing Threat,"  Several years ago, during a wave of anti-abortion protests, Reproductive Health Services, an abortion clinic in St. Louis, stationed an armed guard at its door.    Last summer, after Paul J. Hill shot and killed Dr. John Bayard Britton and his escort as they entered an abortion clinic in Pensacola, Fla., the St. Louis clinic began checking identification to make sure that every visitor was expected.","Several years ago, during a wave of anti-abortion protests, Reproductive Health Services, an abortion clinic in St. Louis, stationed an armed guard at its door.",1994-12-31T05:00:00+0000,1994,0.10575112511954012,0.10969954554842953,0.11256732987673204,0.11419145083143967,0.08173942354301618,-0.012746685959272823,0.04199963222153378,0.0780032292380877,0.030732431846530097,0.024766403273760815,1.2727272727272727,0.00017630765287027429,0.001067742320788337
1082,Abortion Vote Exposes Rift at a Catholic University,Loyola Marymount trustees will decide Monday whether to remove coverage for elective abortions from the faculty and staff health care plans.,"LOS ANGELES — Not three weeks have passed since Pope Francis said the church had grown “obsessed” with abortion, declaring, “We have to find a new balance.” But on the campus of Loyola Marymount University, overlooking this city’s west side, a fight over abortion now threatens to rip the school asunder.",2013-10-06T19:21:26+0000,2013,0.08037011724524326,0.08074467312614679,0.0968192722832704,0.08606526857855525,0.0634212972275286,-0.13500625476614453,-0.1167743130726365,-0.017189243329293922,-0.05919575559247568,-0.08828630048858019,1.3703703703703705,0.00014605179204407468,0.002192643973216844
1083,Principles vs. Politics on Abortion,"Faye Wattleton Op-Ed article on Bill Bradley's criticisms of Vice Pres Al Gore's changing positions on abortion; says it should be no surprise that Gore has not been forthcoming about his record since politicians always change positions to win elections, especially on hot-button, emotional issues; says women should not worry whether Gore or any other politician is consistently pro-choice since right to abortion is private issue and should not be political football that candidates can kick around at will (M)","After several days of obfuscation, Al Gore has confessed, sort of.",2000-02-01T05:00:00+0000,2000,0.05463326308532846,0.05405203331927956,0.07123828593771131,0.0865691917168236,0.04976866782558931,-0.15970841290261104,-0.02793271776264697,0.016117925384800377,-0.058162589381658504,0.016473572534439988,1.0,0.00023704861291959326,0.005277294113722787
1084,Where Trump Counties in Kansas Chose to Preserve Abortion Rights,Most of the counties that rejected an amendment to remove abortion rights from the state’s Constitution on Tuesday also voted Republican in the 2020 presidential race.,Most of the counties that rejected an amendment to remove abortion rights from the state’s Constitution on Tuesday also voted Republican in the 2020 presidential race.,2022-08-03T20:54:51+0000,2022,0.10437983653958643,0.12152777777777773,0.0960704163941574,0.0832617989964127,0.09603198702700277,-0.021501025641025632,0.0146852527472527,-0.08153937908496729,-0.04185725108225103,-0.14370841269841272,3.0,0.00019841470192677406,0.0036810589451572963
1085,"For Abortion Foes, a Victory in Health Care Vote",Lobbying by Catholic bishops helped push a block on using federal subsidies for insurance covering elective abortions.,"WASHINGTON  A restriction on abortion coverage, added late Saturday to the health care bill passed by the House, has energized abortion opponents with their biggest victory in years  emboldening them for a pitched battle in the Senate. ",2009-11-09T04:20:13+0000,2009,0.09329835889157917,0.13754619057201933,0.13412565570218044,0.1117162322211143,0.10755663070477879,0.129402025868786,-0.067439701470147,0.057474216317767,0.18689309912854024,0.06812419012647893,3.0,0.0003485456644720235,0.0090307712002188
